	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
959	ecoli_precise2			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_precise2_6	
960	ecoli_precise2			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_precise2_7	
961	ecoli_precise2			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_precise2_8	
962	ecoli_precise2			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_precise2_9	
963	ecoli_precise2			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_precise2_10	
964	ecoli_precise2			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_precise2_11	
965	ecoli_precise2			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_precise2_12	
966	ecoli_precise2			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_precise2_13	
967	ecoli_precise2	10.048742627159934	0.019757310097724964	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_precise2_14	-0.0580775606383112
968	ecoli_precise2	5.708777407954053	0.017235393251096867	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_precise2_15	-0.34407421701233987
969	ecoli_precise2	5.96240189608076	0.030041118575479697	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_precise2_16	-0.33671327535983087
970	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_precise2_17	
971	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_precise2_18	
972	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_precise2_19	
973	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_precise2_20	
974	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_precise2_21	
975	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_precise2_22	
976	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_precise2_23	
977	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_precise2_24	
978	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_precise2_25	
979	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_precise2_26	
980	ecoli_precise2			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_precise2_27	
981	ecoli_precise2	7.840261010471125	0.021502778386856	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_precise2_28	-0.051328662444330854
982	ecoli_precise2	6.115342637258633	0.011490417483830928	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_precise2_29	-0.25858452907945056
983	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_precise2_30	
984	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_precise2_31	
985	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_precise2_32	
986	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_precise2_33	
987	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_precise2_34	
988	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_precise2_35	
989	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_precise2_36	
990	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_precise2_37	
991	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_precise2_38	
992	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_precise2_39	
993	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_precise2_40	
994	ecoli_precise2			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_precise2_41	
995	ecoli_precise2	10.367183819788982	0.01085504341687184	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_precise2_42	-0.07069328531762226
996	ecoli_precise2	6.424953841533684	0.014839011419117976	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_precise2_43	-0.32178259543571724
997	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_precise2_44	
998	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_precise2_45	
999	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_precise2_46	
1000	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_precise2_47	
1001	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_precise2_48	
1002	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_precise2_49	
1003	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_precise2_50	
1004	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_precise2_51	
1005	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_precise2_52	
1006	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_precise2_53	
1007	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_precise2_54	
1008	ecoli_precise2			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_precise2_55	
1009	ecoli_precise2	9.09935732321067	0.010938072021596782	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_precise2_56	-0.17698656009160593
1010	ecoli_precise2	6.392938925363412	0.017235393251096867	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_precise2_57	-0.3007849189001182
1011	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_precise2_58	
1012	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_precise2_59	
1013	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_precise2_60	
1014	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_precise2_61	
1015	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_precise2_62	
1016	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_precise2_63	
1017	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_precise2_64	
1018	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_precise2_65	
1019	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_precise2_66	
1020	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_precise2_67	
1021	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_precise2_68	
1022	ecoli_precise2			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_precise2_69	
1023	ecoli_precise2	9.44070428099596	0.010255647986817062	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 0.5}	ecoli_precise2_70	-0.09948710622958629
1024	ecoli_precise2	6.061097574798117	0.014045025591911585	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.0}	ecoli_precise2_71	-0.2979771399270241
1025	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.5}	ecoli_precise2_72	
1026	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.0}	ecoli_precise2_73	
1027	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.5}	ecoli_precise2_74	
1028	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.0}	ecoli_precise2_75	
1029	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.5}	ecoli_precise2_76	
1030	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.0}	ecoli_precise2_77	
1031	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.5}	ecoli_precise2_78	
1032	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 5.0}	ecoli_precise2_79	
1033	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 5.5}	ecoli_precise2_80	
1034	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 6.0}	ecoli_precise2_81	
1035	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 6.5}	ecoli_precise2_82	
1036	ecoli_precise2			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 7.0}	ecoli_precise2_83	
1037	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 0.5}	progesterone_0	
1038	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 1.0}	progesterone_1	
1039	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 1.5}	progesterone_2	
1040	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 2.0}	progesterone_3	
1041	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 2.5}	progesterone_4	
1042	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.0}	progesterone_5	
1043	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.5}	progesterone_6	
1044	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.0}	progesterone_7	
1045	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.5}	progesterone_8	
1046	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.0}	progesterone_9	
1047	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.5}	progesterone_10	
1048	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.0}	progesterone_11	
1049	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.5}	progesterone_12	
1050	progesterone			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 7.0}	progesterone_13	
1051	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 0.5}	progesterone_14	
1052	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.0}	progesterone_15	
1053	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.5}	progesterone_16	
1054	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.0}	progesterone_17	
1055	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.5}	progesterone_18	
1056	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.0}	progesterone_19	
1057	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.5}	progesterone_20	
1058	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.0}	progesterone_21	
1059	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.5}	progesterone_22	
1060	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.0}	progesterone_23	
1061	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.5}	progesterone_24	
1062	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.0}	progesterone_25	
1063	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.5}	progesterone_26	
1064	progesterone			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 7.0}	progesterone_27	
1065	progesterone	4.1514037058008295	0.0035508718444051206	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 0.5}	progesterone_28	-0.15230034138899257
1066	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.0}	progesterone_29	
1067	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.5}	progesterone_30	
1068	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.0}	progesterone_31	
1069	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.5}	progesterone_32	
1070	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.0}	progesterone_33	
1071	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.5}	progesterone_34	
1072	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.0}	progesterone_35	
1073	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.5}	progesterone_36	
1074	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.0}	progesterone_37	
1075	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.5}	progesterone_38	
1076	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.0}	progesterone_39	
1077	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.5}	progesterone_40	
1078	progesterone			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 7.0}	progesterone_41	
1079	progesterone	8.837762307082684	0.0036560645978332886	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 0.5}	progesterone_42	-0.2225591375535763
1080	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.0}	progesterone_43	
1081	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.5}	progesterone_44	
1082	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.0}	progesterone_45	
1083	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.5}	progesterone_46	
1084	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.0}	progesterone_47	
1085	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.5}	progesterone_48	
1086	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.0}	progesterone_49	
1087	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.5}	progesterone_50	
1088	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.0}	progesterone_51	
1089	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.5}	progesterone_52	
1090	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.0}	progesterone_53	
1091	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.5}	progesterone_54	
1092	progesterone			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 7.0}	progesterone_55	
1093	progesterone	4.3331999689348315	0.004682474350926698	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 0.5}	progesterone_56	-0.20317195956244088
1094	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.0}	progesterone_57	
1095	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.5}	progesterone_58	
1096	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.0}	progesterone_59	
1097	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.5}	progesterone_60	
1098	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.0}	progesterone_61	
1099	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.5}	progesterone_62	
1100	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.0}	progesterone_63	
1101	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.5}	progesterone_64	
1102	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.0}	progesterone_65	
1103	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.5}	progesterone_66	
1104	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.0}	progesterone_67	
1105	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.5}	progesterone_68	
1106	progesterone			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 7.0}	progesterone_69	
1107	progesterone	3.505423398801105	0.00441902662551836	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 0.5}	progesterone_70	-0.257054268966117
1108	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.0}	progesterone_71	
1109	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.5}	progesterone_72	
1110	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.0}	progesterone_73	
1111	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.5}	progesterone_74	
1112	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.0}	progesterone_75	
1113	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.5}	progesterone_76	
1114	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.0}	progesterone_77	
1115	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.5}	progesterone_78	
1116	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 5.0}	progesterone_79	
1117	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 5.5}	progesterone_80	
1118	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 6.0}	progesterone_81	
1119	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 6.5}	progesterone_82	
1120	progesterone			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 7.0}	progesterone_83	
1121	ecoli_colombos			meanshift	{u'bandwidth': u'auto', u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_0	
1122	ecoli_colombos			meanshift	{u'bandwidth': 2.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_1	
1123	ecoli_colombos			meanshift	{u'bandwidth': 5.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_2	
1124	ecoli_colombos			meanshift	{u'bandwidth': 7.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_3	
1125	ecoli_colombos			meanshift	{u'bandwidth': 10.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_4	
1126	ecoli_colombos			meanshift	{u'bandwidth': 12.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_5	
1127	ecoli_colombos			meanshift	{u'bandwidth': 15.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_6	
1128	ecoli_colombos			meanshift	{u'bandwidth': 17.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_7	
1129	ecoli_colombos	0.2842190883266675	0.4399034247071967	meanshift	{u'bandwidth': 20.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_8	0.001266873935813662
1130	ecoli_colombos	0.3627117161255324	0.38334815278419526	meanshift	{u'bandwidth': 22.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_9	0.0017007588308999067
1131	ecoli_colombos	0.405522982949226	0.27987319177166087	meanshift	{u'bandwidth': 25.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_10	0.004527430575168509
1132	ecoli_colombos	0.4831205274487905	0.25900749139341844	meanshift	{u'bandwidth': 27.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_11	0.007307048136958551
1133	ecoli_colombos	0.5794085667986146	0.2396178545961495	meanshift	{u'bandwidth': 30.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_12	0.008807820441082125
1134	ecoli_colombos	0.6603674711659541	0.21989488396986176	meanshift	{u'bandwidth': 32.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_13	0.010275684265732677
1135	ecoli_colombos	0.7402618050648228	0.21196018656849772	meanshift	{u'bandwidth': 35.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_14	0.008771795061495268
1136	ecoli_colombos	0.810094979605045	0.20929267664353976	meanshift	{u'bandwidth': 37.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_15	0.0019541124766032395
1137	ecoli_colombos	0.9674366641344795	0.19385688394055955	meanshift	{u'bandwidth': 40.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_16	-0.016529333430788516
1138	ecoli_colombos	0.959781880799558	0.17519688589697213	meanshift	{u'bandwidth': 42.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_17	-0.02824300103605018
1139	ecoli_colombos	1.0613953204198805	0.1650421921809918	meanshift	{u'bandwidth': 45.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_18	-0.05136843170611198
1140	ecoli_colombos	1.2336961442739147	0.15439582433567434	meanshift	{u'bandwidth': 47.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_19	-0.12046447504651951
1141	ecoli_colombos	1.547380146786607	0.13233620664123055	meanshift	{u'bandwidth': 50.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_20	-0.15942495306844706
1142	ecoli_colombos			meanshift	{u'bandwidth': 52.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_21	
1143	ecoli_colombos			meanshift	{u'bandwidth': 55.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_22	
1144	ecoli_colombos			meanshift	{u'bandwidth': 57.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_23	
1145	ecoli_colombos			meanshift	{u'bandwidth': 60.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_24	
1146	ecoli_colombos			meanshift	{u'bandwidth': 62.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_25	
1147	ecoli_colombos			meanshift	{u'bandwidth': 65.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_26	
1148	ecoli_colombos			meanshift	{u'bandwidth': 67.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_27	
1149	ecoli_colombos			meanshift	{u'bandwidth': 70.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_colombos_28	
1150	ecoli_dream5			meanshift	{u'bandwidth': u'auto', u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_0	
1151	ecoli_dream5			meanshift	{u'bandwidth': 2.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_1	
1152	ecoli_dream5	0.23522928408633864	0.15567338267722589	meanshift	{u'bandwidth': 5.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_2	-8.112877195705112e-07
1153	ecoli_dream5	0.42180395295772255	0.1309949370308373	meanshift	{u'bandwidth': 7.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_3	4.2164120111473235e-05
1154	ecoli_dream5	0.6182140772104754	0.07849322935151073	meanshift	{u'bandwidth': 10.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_4	-0.001467280222042931
1155	ecoli_dream5	0.9601866097644005	0.06394760826216493	meanshift	{u'bandwidth': 12.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_5	-0.020892040107226235
1156	ecoli_dream5	1.123012712089063	0.04281600221307677	meanshift	{u'bandwidth': 15.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_6	-0.08226706885347078
1157	ecoli_dream5	1.5598164877038072	0.03780130302762172	meanshift	{u'bandwidth': 17.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_7	-0.17512386484918413
1158	ecoli_dream5	1.71624594451732	0.03144297281426346	meanshift	{u'bandwidth': 20.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_8	-0.25803784036822736
1159	ecoli_dream5	2.2210039458622264	0.03144297281426346	meanshift	{u'bandwidth': 22.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_9	-0.3476197260345313
1160	ecoli_dream5	3.3185900106383457	0.02827569965799099	meanshift	{u'bandwidth': 25.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_10	-0.39197531079949854
1161	ecoli_dream5	3.1470317866347086	0.026504779436873557	meanshift	{u'bandwidth': 27.5, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_11	-0.3911657179889035
1162	ecoli_dream5	5.4311413668678075	0.025399860888908984	meanshift	{u'bandwidth': 30.0, u'method': u'meanshift', u'cluster_all': 1}	ecoli_dream5_12	-0.07983764963327655
