	Unnamed: 0	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
141	141	synth_ecoli_regulondb	3.1662705562177096	0.2263960616483471	agglom	{u'simdist_function': u'pearson_correlation', u'k': 75.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_5	0.005899957359767045
142	142	synth_ecoli_regulondb	3.261807370708189	0.2389865943807932	agglom	{u'simdist_function': u'pearson_correlation', u'k': 100.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_6	0.00547387680045525
143	143	synth_ecoli_regulondb	2.7765630070075527	0.2344462752863277	agglom	{u'simdist_function': u'pearson_correlation', u'k': 100.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_7	-0.009201469703084927
144	144	synth_ecoli_regulondb	2.8879637481706637	0.2389865943807932	agglom	{u'simdist_function': u'pearson_correlation', u'k': 125.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_8	-0.005733613032405043
145	145	synth_ecoli_regulondb	2.4507165508142337	0.23545062258737198	agglom	{u'simdist_function': u'pearson_correlation', u'k': 125.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_9	-0.005081291489547246
146	146	synth_ecoli_regulondb	2.6353198757929133	0.2497480265141855	agglom	{u'simdist_function': u'pearson_correlation', u'k': 150.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_10	0.007163360957782491
147	147	synth_ecoli_regulondb	2.236109585057468	0.23545062258737198	agglom	{u'simdist_function': u'pearson_correlation', u'k': 150.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_11	0.002557353634267739
148	148	synth_ecoli_regulondb	2.485209936425829	0.2497480265141855	agglom	{u'simdist_function': u'pearson_correlation', u'k': 175.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_12	0.009511438925252136
149	149	synth_ecoli_regulondb	2.0122672854616668	0.23545062258737198	agglom	{u'simdist_function': u'pearson_correlation', u'k': 175.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_13	-0.0035981652408106158
150	150	synth_ecoli_regulondb	2.3223150883919703	0.2724596108010179	agglom	{u'simdist_function': u'pearson_correlation', u'k': 200.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_14	0.013323000615634085
151	151	synth_ecoli_regulondb	1.80200229154574	0.23545062258737198	agglom	{u'simdist_function': u'pearson_correlation', u'k': 200.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_15	0.0010339800430488456
152	152	synth_ecoli_regulondb	2.193219600600996	0.2724596108010179	agglom	{u'simdist_function': u'pearson_correlation', u'k': 225.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_16	0.006742750666490202
153	153	synth_ecoli_regulondb	1.6290974515423762	0.23545062258737198	agglom	{u'simdist_function': u'pearson_correlation', u'k': 225.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_17	0.010307726472681036
154	154	synth_ecoli_regulondb	2.077164236093185	0.2735833319011853	agglom	{u'simdist_function': u'pearson_correlation', u'k': 250.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_18	0.012553475545542479
155	155	synth_ecoli_regulondb	1.5082755493380742	0.23545062258737198	agglom	{u'simdist_function': u'pearson_correlation', u'k': 250.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_19	0.007417579919665396
156	156	synth_ecoli_regulondb	1.9225221381810935	0.2808575694712796	agglom	{u'simdist_function': u'pearson_correlation', u'k': 275.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_20	0.014322113087771019
157	157	synth_ecoli_regulondb	1.4180133511542516	0.23545062258737198	agglom	{u'simdist_function': u'pearson_correlation', u'k': 275.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_21	0.01159425282929072
158	158	synth_ecoli_regulondb	1.787922602214892	0.286728994177331	agglom	{u'simdist_function': u'pearson_correlation', u'k': 300.0, u'method': u'agglom', u'linkage': u'complete'}	synth_ecoli_regulondb_22	0.02147299521752677
159	159	synth_ecoli_regulondb	1.366828717366288	0.2497843690251456	agglom	{u'simdist_function': u'pearson_correlation', u'k': 300.0, u'method': u'agglom', u'linkage': u'average'}	synth_ecoli_regulondb_23	0.01728809257761469
160	160	synth_yeast_macisaac	5.559976498361426	0.1682446327474715	agglom	{u'simdist_function': u'pearson_correlation', u'k': 25.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_0	-0.009485336963384314
161	161	synth_yeast_macisaac	4.609089414182256	0.1665579567754981	agglom	{u'simdist_function': u'pearson_correlation', u'k': 25.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_1	-0.013730390496445328
162	162	synth_yeast_macisaac	4.40452480145757	0.17591940516720053	agglom	{u'simdist_function': u'pearson_correlation', u'k': 50.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_2	0.009841909878586493
163	163	synth_yeast_macisaac	3.493123625413872	0.1665579567754981	agglom	{u'simdist_function': u'pearson_correlation', u'k': 50.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_3	-0.026459507498098663
164	164	synth_yeast_macisaac	3.6996259980254007	0.17591940516720053	agglom	{u'simdist_function': u'pearson_correlation', u'k': 75.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_4	0.012787726355083384
165	165	synth_yeast_macisaac	2.9564448253836404	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 75.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_5	0.014278912934720512
166	166	synth_yeast_macisaac	3.1994011730518483	0.17591940516720053	agglom	{u'simdist_function': u'pearson_correlation', u'k': 100.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_6	0.007374342204750044
167	167	synth_yeast_macisaac	2.6125580467729224	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 100.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_7	0.02477773120434188
168	168	synth_yeast_macisaac	2.8807857104334618	0.1891833009699613	agglom	{u'simdist_function': u'pearson_correlation', u'k': 125.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_8	0.013065630304253204
169	169	synth_yeast_macisaac	2.2638263944163173	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 125.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_9	0.022284327607361282
170	170	synth_yeast_macisaac	2.6641904700501238	0.1891833009699613	agglom	{u'simdist_function': u'pearson_correlation', u'k': 150.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_10	0.01907090528068066
171	171	synth_yeast_macisaac	1.994806319839434	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 150.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_11	0.028835255145938224
172	172	synth_yeast_macisaac	2.5036889857469755	0.1891833009699613	agglom	{u'simdist_function': u'pearson_correlation', u'k': 175.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_12	0.023504895163883183
173	173	synth_yeast_macisaac	1.7869166040191993	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 175.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_13	0.025282163472074244
174	174	synth_yeast_macisaac	2.4058373047186503	0.19536204946691416	agglom	{u'simdist_function': u'pearson_correlation', u'k': 200.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_14	0.021348665903982163
175	175	synth_yeast_macisaac	1.6162916711421764	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 200.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_15	0.01368810453539601
176	176	synth_yeast_macisaac	2.2563231591816595	0.2068548553171728	agglom	{u'simdist_function': u'pearson_correlation', u'k': 225.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_16	0.02334723353306564
177	177	synth_yeast_macisaac	1.5254337450693547	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 225.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_17	0.016380546546822753
178	178	synth_yeast_macisaac	2.163546285050593	0.2160916757330718	agglom	{u'simdist_function': u'pearson_correlation', u'k': 250.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_18	0.01045153990531101
179	179	synth_yeast_macisaac	1.4228779627762065	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 250.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_19	0.008592202271450598
180	180	synth_yeast_macisaac	2.021118871602716	0.2160916757330718	agglom	{u'simdist_function': u'pearson_correlation', u'k': 275.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_20	0.012251616495297409
181	181	synth_yeast_macisaac	1.3623864173938616	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 275.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_21	-0.003960100486730775
182	182	synth_yeast_macisaac	1.9056201725895856	0.2160916757330718	agglom	{u'simdist_function': u'pearson_correlation', u'k': 300.0, u'method': u'agglom', u'linkage': u'complete'}	synth_yeast_macisaac_22	0.007202165974489487
183	183	synth_yeast_macisaac	1.3139319156262264	0.16802764705724685	agglom	{u'simdist_function': u'pearson_correlation', u'k': 300.0, u'method': u'agglom', u'linkage': u'average'}	synth_yeast_macisaac_23	-0.0021422661647629944
184	184	human_tcga	4.128160476859514	0.1198568031198936	agglom	{u'simdist_function': u'pearson_correlation', u'k': 25.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_0	-0.01640976653735192
185	185	human_tcga	2.7982502963759366	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 25.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_1	-0.07423149856934907
186	186	human_tcga	4.064377872385362	0.12110488000094448	agglom	{u'simdist_function': u'pearson_correlation', u'k': 50.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_2	-0.02175787133921471
187	187	human_tcga	2.491532794650884	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 50.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_3	-0.07948194797249084
188	188	human_tcga	3.979527675232452	0.12110488000094448	agglom	{u'simdist_function': u'pearson_correlation', u'k': 75.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_4	-0.022755868084154446
189	189	human_tcga	2.3740035906362693	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 75.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_5	-0.07365914854404143
190	190	human_tcga	3.829664322528385	0.12110488000094448	agglom	{u'simdist_function': u'pearson_correlation', u'k': 100.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_6	-0.028864969389314533
191	191	human_tcga	2.4052584180737204	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 100.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_7	-0.06118166781204841
192	192	human_tcga	3.768331969390272	0.13248594075907075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 125.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_8	-0.030653284243316457
193	193	human_tcga	2.2864276873603324	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 125.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_9	-0.062432187055848035
194	194	human_tcga	3.5961082367090422	0.13248594075907075	agglom	{u'simdist_function': u'pearson_correlation', u'k': 150.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_10	-0.029802094524488194
195	195	human_tcga	2.2221606606407147	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 150.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_11	-0.06461699908159924
196	196	human_tcga	3.5108454975508203	0.1259959974434442	agglom	{u'simdist_function': u'pearson_correlation', u'k': 175.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_12	-0.03921288283306522
197	197	human_tcga	2.1678095960801267	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 175.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_13	-0.06575113484784398
198	198	human_tcga	3.4470141985427127	0.1259959974434442	agglom	{u'simdist_function': u'pearson_correlation', u'k': 200.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_14	-0.040217120551093784
199	199	human_tcga	2.068378111683157	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 200.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_15	-0.06593394629895136
200	200	human_tcga	3.335244002800008	0.1259959974434442	agglom	{u'simdist_function': u'pearson_correlation', u'k': 225.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_16	-0.039372934555563635
201	201	human_tcga	2.0498609851206138	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 225.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_17	-0.06975228421754373
202	202	human_tcga	3.2269585301983112	0.1259959974434442	agglom	{u'simdist_function': u'pearson_correlation', u'k': 250.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_18	-0.03875340337708814
203	203	human_tcga	2.025311561524825	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 250.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_19	-0.06640054765456688
204	204	human_tcga	3.1539735486906366	0.1259959974434442	agglom	{u'simdist_function': u'pearson_correlation', u'k': 275.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_20	-0.03964797879316142
205	205	human_tcga	1.9822717880074887	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 275.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_21	-0.06467654513205742
206	206	human_tcga	3.075120292853024	0.1259959974434442	agglom	{u'simdist_function': u'pearson_correlation', u'k': 300.0, u'method': u'agglom', u'linkage': u'complete'}	human_tcga_22	-0.0370561958681576
207	207	human_tcga	1.9364742448200416	0.12937071475755602	agglom	{u'simdist_function': u'pearson_correlation', u'k': 300.0, u'method': u'agglom', u'linkage': u'average'}	human_tcga_23	-0.06743103159584367
208	208	human_gtex	4.0433266209530245	0.026808941714431784	agglom	{u'simdist_function': u'pearson_correlation', u'k': 25.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_0	-0.02662447903858588
209	209	human_gtex	2.1118261539423093	0.044590985858656826	agglom	{u'simdist_function': u'pearson_correlation', u'k': 25.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_1	-0.09512052772146752
210	210	human_gtex	4.05895064442868	0.026808941714431784	agglom	{u'simdist_function': u'pearson_correlation', u'k': 50.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_2	-0.04966603977036431
211	211	human_gtex	2.114661468789014	0.044815342832581366	agglom	{u'simdist_function': u'pearson_correlation', u'k': 50.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_3	-0.12248537713265667
212	212	human_gtex	3.6807789685137218	0.028100217285222398	agglom	{u'simdist_function': u'pearson_correlation', u'k': 75.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_4	-0.06251255040314753
213	213	human_gtex	2.364271239263945	0.04779227923708984	agglom	{u'simdist_function': u'pearson_correlation', u'k': 75.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_5	-0.13564337053880385
214	214	human_gtex	3.595595931861792	0.028100217285222398	agglom	{u'simdist_function': u'pearson_correlation', u'k': 100.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_6	-0.0742962418074554
215	215	human_gtex	2.2681580611424548	0.045211045523500894	agglom	{u'simdist_function': u'pearson_correlation', u'k': 100.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_7	-0.16346313095514806
216	216	human_gtex	3.4384184178262323	0.029502444271083943	agglom	{u'simdist_function': u'pearson_correlation', u'k': 125.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_8	-0.07247911144010556
217	217	human_gtex	2.3175420171701213	0.045211045523500894	agglom	{u'simdist_function': u'pearson_correlation', u'k': 125.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_9	-0.16919523970072367
218	218	human_gtex	3.3512559061554588	0.029502444271083943	agglom	{u'simdist_function': u'pearson_correlation', u'k': 150.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_10	-0.07309971341899238
219	219	human_gtex	2.3022037070962	0.04027639213637594	agglom	{u'simdist_function': u'pearson_correlation', u'k': 150.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_11	-0.17143428425981305
220	220	human_gtex	3.3175913075964165	0.029502444271083943	agglom	{u'simdist_function': u'pearson_correlation', u'k': 175.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_12	-0.0777216001953716
221	221	human_gtex	2.287286680518502	0.04027639213637594	agglom	{u'simdist_function': u'pearson_correlation', u'k': 175.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_13	-0.1815557664223914
222	222	human_gtex	3.2215900765397087	0.029502444271083943	agglom	{u'simdist_function': u'pearson_correlation', u'k': 200.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_14	-0.07953694408009343
223	223	human_gtex	2.30085616508664	0.04027639213637594	agglom	{u'simdist_function': u'pearson_correlation', u'k': 200.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_15	-0.18373044749614426
224	224	human_gtex	3.1204076262544267	0.029502444271083943	agglom	{u'simdist_function': u'pearson_correlation', u'k': 225.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_16	-0.08404665624408635
225	225	human_gtex	2.271020313301547	0.04027639213637594	agglom	{u'simdist_function': u'pearson_correlation', u'k': 225.0, u'method': u'agglom', u'linkage': u'average'}	human_gtex_17	-0.18230827861584814
226	226	human_gtex	3.076767538590208	0.029502444271083943	agglom	{u'simdist_function': u'pearson_correlation', u'k': 250.0, u'method': u'agglom', u'linkage': u'complete'}	human_gtex_18	-0.08561518967680988
